"DateTime","Severity","Message"
"04/11/2020 21:59:10","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"04/11/2020 21:59:10","Info","Application (QVF | QVW) directory used is [.\Apps]"
"04/11/2020 21:59:10","Warn","No themes directory found"
"04/11/2020 21:59:10","Warn","No extensions directory found"
"04/11/2020 21:59:10","Info","Publishing parameter used is [yes]"
"04/11/2020 21:59:12","Info","Uploading [FinanceToolkit]"
"04/11/2020 21:59:35","Info","File [FinanceToolkit] uploaded Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:38","Info","Publishing Sheet id [EzeJJrp] from app [FinanceToolkit]"
"04/11/2020 21:59:40","Info","Object [EzeJJrp] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:40","Info","Publishing Sheet id [JrPxPzg] from app [FinanceToolkit]"
"04/11/2020 21:59:42","Info","Object [JrPxPzg] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:42","Info","Publishing Sheet id [JzLdSJ] from app [FinanceToolkit]"
"04/11/2020 21:59:43","Info","Object [JzLdSJ] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:43","Info","Publishing Sheet id [NhxPpT] from app [FinanceToolkit]"
"04/11/2020 21:59:45","Info","Object [NhxPpT] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:45","Info","Publishing Sheet id [feKQw] from app [FinanceToolkit]"
"04/11/2020 21:59:47","Info","Object [feKQw] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:47","Info","Publishing Sheet id [hnJGJCT] from app [FinanceToolkit]"
"04/11/2020 21:59:48","Info","Object [hnJGJCT] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:48","Info","Publishing Sheet id [prSxm] from app [FinanceToolkit]"
"04/11/2020 21:59:50","Info","Object [prSxm] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:50","Info","Publishing Sheet id [sMPS] from app [FinanceToolkit]"
"04/11/2020 21:59:52","Info","Object [sMPS] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:52","Info","Publishing Sheet id [wgymJhs] from app [FinanceToolkit]"
"04/11/2020 21:59:54","Info","Object [wgymJhs] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:54","Info","Publishing Sheet id [ymJcUXx] from app [FinanceToolkit]"
"04/11/2020 21:59:56","Info","Object [ymJcUXx] type [sheet] published at app Id [0f2546bf-7bfb-44cf-9c60-258fe73c81fd]"
"04/11/2020 21:59:56","Info","Moving [FinanceToolkit] to Shared Space [Comercial] Id [5e34a2bc4dd2aa000190c1c5]"
"04/11/2020 21:59:57","Info","App [0f2546bf-7bfb-44cf-9c60-258fe73c81fd] moved at Shared Space Id [5e34a2bc4dd2aa000190c1c5]"
"04/11/2020 21:59:58","Info","Uploading [Qlik Associative Difference]"
"04/11/2020 22:00:36","Info","File [Qlik Associative Difference] uploaded Id [6c6e92e7-9021-4141-b0f9-38d1518247e0]"
"04/11/2020 22:00:40","Info","Publishing Sheet id [3fd488b1-faff-4728-a8af-6b947d503948] from app [Qlik Associative Difference]"
"04/11/2020 22:00:42","Info","Object [3fd488b1-faff-4728-a8af-6b947d503948] type [sheet] published at app Id [6c6e92e7-9021-4141-b0f9-38d1518247e0]"
"04/11/2020 22:00:42","Info","Publishing Sheet id [5681ade3-5809-405d-a9ea-bb6fddcfb668] from app [Qlik Associative Difference]"
"04/11/2020 22:00:44","Info","Object [5681ade3-5809-405d-a9ea-bb6fddcfb668] type [sheet] published at app Id [6c6e92e7-9021-4141-b0f9-38d1518247e0]"
"04/11/2020 22:00:44","Info","Publishing Sheet id [6fa448bd-cda5-43ee-b9f2-49c8c0609639] from app [Qlik Associative Difference]"
"04/11/2020 22:00:46","Info","Object [6fa448bd-cda5-43ee-b9f2-49c8c0609639] type [sheet] published at app Id [6c6e92e7-9021-4141-b0f9-38d1518247e0]"
"04/11/2020 22:00:46","Info","Publishing Sheet id [NgDqCv] from app [Qlik Associative Difference]"
"04/11/2020 22:00:48","Info","Object [NgDqCv] type [sheet] published at app Id [6c6e92e7-9021-4141-b0f9-38d1518247e0]"
"04/11/2020 22:00:48","Info","Publishing Sheet id [wdwfVhp] from app [Qlik Associative Difference]"
"04/11/2020 22:00:50","Info","Object [wdwfVhp] type [sheet] published at app Id [6c6e92e7-9021-4141-b0f9-38d1518247e0]"
"04/11/2020 22:00:50","Info","Moving [Qlik Associative Difference] to Shared Space [Comercial] Id [5e34a2bc4dd2aa000190c1c5]"
"04/11/2020 22:00:52","Info","App [6c6e92e7-9021-4141-b0f9-38d1518247e0] moved at Shared Space Id [5e34a2bc4dd2aa000190c1c5]"
"04/11/2020 22:00:52","Info","End of uploading files."
"04/11/2020 22:00:52","Info","#################################################"
"04/11/2020 23:57:03","Info","#################################################"
"04/11/2020 23:57:03","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"04/11/2020 23:57:03","Warn","No apps directory found"
"04/11/2020 23:57:03","Warn","No themes directory found"
"04/11/2020 23:57:03","Info","Extensions (zip) directory used is [.\Extensions]"
"04/11/2020 23:57:03","Info","Publishing parameter used is [yes]"
"04/11/2020 23:57:03","Info","Uploadind Extension [com-qliktech-horizlist]"
"04/11/2020 23:57:04","Info","File [com-qliktech-horizlist] uploaded Id [fXd_3xPbTGpe3RyZVoLxB7aSQFzWMvzp] "
"04/11/2020 23:57:04","Info","Uploadind Extension [inputvariable]"
